Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,14,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,15,total execution time,1291.34,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,15,garbage collection time,43.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,15,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,16,total execution time,1330.63,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,16,garbage collection time,41.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,16,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,17,total execution time,1301.87,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,17,garbage collection time,43.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,17,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,18,total execution time,1346.50,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,18,garbage collection time,45.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,18,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,19,total execution time,1284.33,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,19,garbage collection time,53.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,19,local build cache size,57.15,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,20,total execution time,1313.12,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,20,garbage collection time,55.00,1
Clean build - cache NG,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,20,local build cache size,57.15,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,1,total execution time,49068.32,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,1,garbage collection time,507.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,1,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,2,total execution time,7508.68,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,2,garbage collection time,132.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,WARM_UP,2,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,1,total execution time,7364.43,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,1,garbage collection time,81.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,1,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,2,total execution time,7715.33,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,2,garbage collection time,87.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,2,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,3,total execution time,7331.39,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,3,garbage collection time,80.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,3,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,4,total execution time,7440.37,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,4,garbage collection time,131.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,4,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,5,total execution time,7479.89,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,5,garbage collection time,90.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,5,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,6,total execution time,7207.28,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,6,garbage collection time,113.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,6,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,7,total execution time,7609.47,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,7,garbage collection time,122.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,7,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,8,total execution time,7406.05,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,8,garbage collection time,121.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,8,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,9,total execution time,7518.06,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,9,garbage collection time,91.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,9,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,10,total execution time,7201.38,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,10,garbage collection time,122.00,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,10,local build cache size,25.26,1
Clean build - baseline cache w/ HTTP remote,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,11,total execution time,7526.92,1
