Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,68,total execution time,806.66,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,68,garbage collection time,23.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,68,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,69,total execution time,824.04,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,69,garbage collection time,61.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,69,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,70,total execution time,791.90,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,70,garbage collection time,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,70,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,71,total execution time,812.55,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,71,garbage collection time,32.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,71,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,72,total execution time,870.90,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,72,garbage collection time,61.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,72,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,73,total execution time,832.33,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,73,garbage collection time,49.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,73,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230208133300+0000,:santa-tracker:assembleDebug,MEASURE,74,total execution time,796.30,1
